event_id,nse,rmse,peak_mag_err_m,peak_time_err_h,obs_peak_m,sim_peak_m,model,horizon_h
423,-1.3020276419001973,0.02308348382311649,-0.01710550458708119,6.0,0.0686,0.051494495412918805,ridge,6
424,-1.4473364613165955,0.020324944801577437,-0.017273142423570614,5.666666666666667,0.0651,0.04782685757642939,ridge,6
425,-1.3939601707377554,0.02009200684991195,-0.01749919530275089,6.333333333333333,0.0684,0.050900804697249113,ridge,6
426,-1.3746833794783484,0.01801555768848232,-0.015504690941216308,7.0,0.0605,0.04499530905878369,ridge,6
427,-1.6977466296283987,0.018758275023795252,-0.021201681495031363,6.166666666666667,0.0597,0.03849831850496864,ridge,6
428,-1.4743580088042623,0.020057643058810828,-0.017058193325815596,6.0,0.0645,0.047441806674184406,ridge,6
429,-1.5647578030042775,0.016924087728646446,-0.017416439695207654,-16.166666666666668,0.0564,0.038983560304792345,ridge,6
430,-1.321421955972589,0.021377611575284002,-0.01819996962593902,6.666666666666667,0.0638,0.045600030374060976,ridge,6
431,-1.3463380282511603,0.02250073418378447,-0.015267874547399113,6.0,0.0612,0.045932125452600885,ridge,6
432,-1.4159868320644105,0.022471920848698552,-0.019018743171747392,6.0,0.068,0.04898125682825261,ridge,6
433,-1.4692186681972452,0.024493927820385772,-0.017810354142761525,29.666666666666668,0.0705,0.05268964585723847,ridge,6
434,-2.3328955995842775,0.02598412900795104,-0.015610354142761532,6.5,0.0683,0.05268964585723847,ridge,6
435,-2.0499261947220546,0.023464115505485,-0.01391747137145978,6.0,0.0667,0.052782528628540215,ridge,6
436,-1.1197928558964332,0.0216591382866166,-0.01533488439407895,6.666666666666667,0.0711,0.055765115605921046,ridge,6
437,-0.9562579819203434,0.022640096772504732,-0.014947281492881985,6.166666666666667,0.073,0.05805271850711801,ridge,6
438,-0.9092388459912812,0.023224673901309476,-0.01457529289299924,29.333333333333332,0.0755,0.06092470710700076,ridge,6
439,-0.9940282819512061,0.022464678467167147,-0.01407529289299924,5.333333333333333,0.075,0.06092470710700076,ridge,6
440,-1.0453338571905082,0.022330371020668247,-0.013240020426202155,6.0,0.0739,0.06065997957379784,ridge,6
441,-0.9940707567415188,0.021748462105773258,-0.014093276728952595,6.333333333333333,0.0736,0.059506723271047404,ridge,6
442,-1.0270890891937237,0.02152938847741692,-0.014287959894845298,-18.5,0.0737,0.059412040105154704,ridge,6
443,-1.1313383562481856,0.022006962960549888,-0.014645603078942547,6.333333333333333,0.0761,0.061454396921057454,ridge,6
234,-152.88573157934377,0.131328514967579,0.39174580074141424,0.8333333333333334,0.031453,0.42319880074141425,ridge,24
235,-159.61297431415207,0.11169403776245845,0.282641412041707,0.0,0.028482,0.311123412041707,ridge,24
236,,0.038341432267649855,0.09521703110628466,1.0,0.0,0.09521703110628466,ridge,24
237,,0.04619020022819182,0.09621604319906027,6.333333333333333,0.0,0.09621604319906027,ridge,24
238,-1.162418174182121,0.0877648285364762,-0.12512738024934683,-0.8333333333333334,0.195861,0.07073361975065318,ridge,24
239,,0.043855441683722976,0.059378209277135115,0.3333333333333333,0.0,0.059378209277135115,ridge,24
240,,0.03883055577714506,0.15150897050524487,0.0,0.0,0.15150897050524487,ridge,24
241,,0.02698178637619609,0.04647018959262745,1.3333333333333333,0.0,0.04647018959262745,ridge,24
242,,0.043055812749015696,0.11082083646570426,1.6666666666666667,0.0,0.11082083646570426,ridge,24
243,,0.028809865474602875,0.038981263122736094,0.0,0.0,0.038981263122736094,ridge,24
244,,0.11376389103929578,0.027584047158839387,9.833333333333334,0.0,0.027584047158839387,ridge,24
245,-29.029960485619608,0.07183422842227961,0.13877760907118056,11.333333333333334,0.045765,0.18454260907118056,ridge,24
246,,0.12761263076461593,0.2902869969304488,0.0,0.0,0.2902869969304488,ridge,24
247,,0.03494965513740228,0.16384942188958523,0.3333333333333333,0.0,0.16384942188958523,ridge,24
248,,0.2090861593526045,0.5658710339293731,7.166666666666667,0.0,0.5658710339293731,ridge,24
249,-14.973702843452314,0.056988818487149664,0.12886553298989042,-1.6666666666666667,0.034466,0.16333153298989042,ridge,24
250,,0.07185486776359973,0.09822441710823282,3.0,0.0,0.09822441710823282,ridge,24
251,,0.08648960079244335,0.13841956445886602,1.1666666666666667,0.0,0.13841956445886602,ridge,24
252,,0.11706221137487383,0.12868443974963995,2.5,0.0,0.12868443974963995,ridge,24
253,,0.18281261034145135,0.2556910788494516,10.833333333333334,0.0,0.2556910788494516,ridge,24
254,,0.1946549552865504,0.25972313768653194,7.166666666666667,0.0,0.25972313768653194,ridge,24
255,-8.72458613662359,0.16810994801040263,0.13581762313076162,15.166666666666666,0.132975,0.26879262313076163,ridge,24
256,-0.3227927306176681,0.19287556852975635,0.06818486790671463,29.5,0.915913,0.9840978679067146,ridge,24
257,,0.11636425560672127,0.22146909428951678,1.6666666666666667,0.0,0.22146909428951678,ridge,24
258,-3.211920317721982,1.0854578925501865,-0.9433853318024168,52.166666666666664,2.674709,1.7313236681975832,ridge,24
259,,0.13319297731753563,0.14013230123777828,2.0,0.0,0.14013230123777828,ridge,24
260,,0.10365840805372778,0.10945044251321251,0.8333333333333334,0.0,0.10945044251321251,ridge,24
261,,0.10004435722689117,0.15770923421619812,1.1666666666666667,0.0,0.15770923421619812,ridge,24
262,,0.08747542350536378,0.09267803843783398,4.5,0.0,0.09267803843783398,ridge,24
263,,0.10440327947163389,0.11291512742506005,0.6666666666666666,0.0,0.11291512742506005,ridge,24
264,,0.12635454029513712,0.1989003828385965,8.166666666666666,0.0,0.1989003828385965,ridge,24
265,,0.09750618762668342,0.1126032720496539,1.1666666666666667,0.0,0.1126032720496539,ridge,24
266,,0.017233525440355255,0.04778367042917581,0.6666666666666666,0.0,0.04778367042917581,ridge,24
267,-2.585479712334397,0.1451518042042735,0.0279693943268281,24.5,0.50573,0.5336993943268281,ridge,24
268,,0.098584926086565,0.2578986693222577,1.6666666666666667,0.0,0.2578986693222577,ridge,24
269,,0.3016480967366306,0.43477186789666045,0.16666666666666666,0.0,0.43477186789666045,ridge,24
270,,0.2063632652531603,0.454137358523945,4.166666666666667,0.0,0.454137358523945,ridge,24
271,,0.1317376612186039,0.22605183861572714,0.6666666666666666,0.0,0.22605183861572714,ridge,24
272,-4.3717138793215575,0.19129066804943812,0.25768420379775886,-2.5,0.189471,0.44715520379775886,ridge,24
273,,0.14694611198801386,0.2340337995719412,4.833333333333333,0.0,0.2340337995719412,ridge,24
274,,0.11100425988017085,0.18686195083925636,7.5,0.0,0.18686195083925636,ridge,24
275,-12.510620226173495,0.013450771561409693,0.01175654768019907,1.0,0.035805,0.047561547680199066,ridge,24
276,-3.662271805544611,0.01737293045571598,0.01482522325726484,1.1666666666666667,0.035156,0.04998122325726484,ridge,24
277,-3.6812836330302297,0.017719514684413126,0.013948044295665922,-0.5,0.03195,0.04589804429566592,ridge,24
278,-0.7766838830353717,0.004319794416632725,0.002476348355770562,1.3333333333333333,0.035429,0.037905348355770564,ridge,24
279,-0.7885205889319884,0.005653676097830102,0.00544860310818511,-1.0,0.036616,0.04206460310818511,ridge,24
280,-3.5795567289438237,0.02631480905351566,0.01479868712563761,-0.8333333333333334,0.02837,0.04316868712563761,ridge,24
281,-0.3765406632580408,0.013554526741369517,0.005267380812820348,1.1666666666666667,0.033999,0.03926638081282035,ridge,24
282,,0.03559327858271215,0.03929610327908199,2.8333333333333335,0.0,0.03929610327908199,ridge,24
283,-4.028285561851972,0.02293465129176284,0.022767221079914444,-0.3333333333333333,0.022609,0.045376221079914444,ridge,24
284,-0.32327608481996317,0.007670920176222781,0.00345662309404041,-1.0,0.031129,0.03458562309404041,ridge,24
285,-1.521821272845831,0.01681949746754123,0.008537535451311914,-0.6666666666666666,0.029303,0.03784053545131191,ridge,24
286,0.21156473627161088,0.010709230462391124,-0.0030922822117211216,1.6666666666666667,0.031646,0.02855371778827888,ridge,24
287,-0.15456412112980966,0.14391453391594658,0.19301752521631244,12.0,0.480981,0.6739985252163124,ridge,24
288,,0.12581921465651658,0.1900517698833712,5.333333333333333,0.0,0.1900517698833712,ridge,24
289,,0.06520381395675871,0.10057030528146332,10.166666666666666,0.0,0.10057030528146332,ridge,24
290,-31.3202676469135,0.015747435235708877,-0.013890777436135659,1.0,0.037539,0.023648222563864344,ridge,24
291,-0.46561998282192496,0.014239711649309797,0.0033189289437599717,-0.5,0.031981,0.035299928943759974,ridge,24
292,,0.06081836682188844,0.10429814960391606,0.3333333333333333,0.0,0.10429814960391606,ridge,24
293,-3.68711118945547,0.01644703830455385,-0.0007717247450364575,1.1666666666666667,0.023653,0.022881275254963543,ridge,24
294,-11.36487327337856,0.022185404512902726,-0.026741080897035453,4.0,0.047104,0.020362919102964547,ridge,24
295,-3.307159424993311,0.017003820486703812,-0.020406100458307683,0.3333333333333333,0.043564,0.023157899541692315,ridge,24
296,-0.1523382213362512,0.023303600198771424,-0.03298426946349639,-5.5,0.052044,0.019059730536503606,ridge,24
297,,0.03216043539028372,0.05342901037162339,0.0,0.0,0.05342901037162339,ridge,24
298,,0.032277404318966446,0.07187670665710341,1.0,0.0,0.07187670665710341,ridge,24
299,-99.75341084947554,0.018461409440462085,0.0657274108610857,0.16666666666666666,0.010559,0.0762864108610857,ridge,24
300,,0.11906195703029719,0.3920825587527091,0.0,0.0,0.3920825587527091,ridge,24
301,,0.1315735768775662,0.3096576175977968,0.16666666666666666,0.0,0.3096576175977968,ridge,24
302,,0.021528059088574483,0.055509797277573,0.5,0.0,0.055509797277573,ridge,24
303,,0.08735817534240928,0.34751925670725964,2.5,0.0,0.34751925670725964,ridge,24
304,,0.14644081441117002,0.418161899149816,0.0,0.0,0.418161899149816,ridge,24
305,,0.45850300800045374,0.995534270229129,0.8333333333333334,0.0,0.995534270229129,ridge,24
306,,0.20302627690955943,0.3153801480359897,7.333333333333333,0.0,0.3153801480359897,ridge,24
307,,0.08825577127149511,0.19174521620498042,1.5,0.0,0.19174521620498042,ridge,24
308,0.1799021917239949,0.16983312172196027,0.23916653491986906,10.0,0.50715,0.746316534919869,ridge,24
309,,0.04368946135776948,0.0789414390771154,4.333333333333333,0.0,0.0789414390771154,ridge,24
310,,0.02279865852458325,0.03685736937613485,2.5,0.0,0.03685736937613485,ridge,24
311,,0.032969105977657134,0.06769662441613764,0.5,0.0,0.06769662441613764,ridge,24
312,,0.03826943386711716,0.056061193448704846,1.1666666666666667,0.0,0.056061193448704846,ridge,24
313,-1548588717.2393172,0.09977323255846234,0.18975758252682792,13.5,3e-05,0.18978758252682792,ridge,24
314,,0.13270914223465063,0.32545811313081874,7.166666666666667,0.0,0.32545811313081874,ridge,24
315,-28.62826247213297,0.07113322880633885,0.10252610720397576,19.333333333333332,0.042286,0.14481210720397575,ridge,24
316,-34.70199845853811,0.08103475431634434,0.10252610720397576,19.333333333333332,0.042286,0.14481210720397575,ridge,24
317,-95.24755407660452,0.08330916908004704,0.12278110720397575,4.666666666666667,0.022031,0.14481210720397575,ridge,24
318,,0.12243952727501296,0.19757667026826398,0.5,0.0,0.19757667026826398,ridge,24
319,,0.11891590328204339,0.21070028384083056,1.5,0.0,0.21070028384083056,ridge,24
320,,0.11685141249363129,0.27988577293487876,3.5,0.0,0.27988577293487876,ridge,24
321,-0.32480663302629265,0.04363664462737069,-0.11730342967768626,-1.8333333333333333,0.189268,0.07196457032231374,ridge,24
322,,0.1481997976260227,0.22074469151782267,13.0,0.0,0.22074469151782267,ridge,24
323,0.12718033882823654,0.12005902850392933,0.057954456440599766,21.333333333333332,0.438583,0.49653745644059977,ridge,24
324,,0.07590683087302359,0.11946019041090886,2.0,0.0,0.11946019041090886,ridge,24
325,,0.11041149940963238,0.1589825454452759,0.0,0.0,0.1589825454452759,ridge,24
326,,0.019832959988398024,0.058726245960354785,1.5,0.0,0.058726245960354785,ridge,24
327,,0.017402217268626376,0.064354582029507,9.833333333333334,0.0,0.064354582029507,ridge,24
328,-0.3468395783107996,0.015546790500524434,-0.01192510333459925,0.6666666666666666,0.059489,0.04756389666540075,ridge,24
329,,0.04711855263361742,0.1361945178027329,1.1666666666666667,0.0,0.1361945178027329,ridge,24
330,,0.02659154389452752,0.0631634177117002,0.8333333333333334,0.0,0.0631634177117002,ridge,24
331,-193.15884414213696,0.04694639491073454,0.20900614435930506,1.0,0.024059,0.23306514435930506,ridge,24
332,,0.0351957727654028,0.15375953765241698,0.0,0.0,0.15375953765241698,ridge,24
333,,0.10989846759398338,0.28073195063390965,0.5,0.0,0.28073195063390965,ridge,24
334,0.12890151030478036,0.04693456622239465,-0.09831806880192609,2.1666666666666665,0.20073,0.1024119311980739,ridge,24
335,,0.03119076977226766,0.07581780151742595,1.5,0.0,0.07581780151742595,ridge,24
336,,0.0464119225634831,0.0757202934727679,1.5,0.0,0.0757202934727679,ridge,24
337,,0.2838427095774366,0.49900823777476305,1.6666666666666667,0.0,0.49900823777476305,ridge,24
338,-0.8087965699240169,0.1162164729798174,-0.08059305631675173,15.166666666666666,0.4029,0.32230694368324825,ridge,24
339,,0.11226259354226538,0.17667242887170945,5.833333333333333,0.0,0.17667242887170945,ridge,24
340,,0.11453225314858674,0.2296577963040092,2.8333333333333335,0.0,0.2296577963040092,ridge,24
341,,0.06639306658221115,0.19673638367088137,0.16666666666666666,0.0,0.19673638367088137,ridge,24
342,,0.047893920068488645,0.0697308940972492,0.0,0.0,0.0697308940972492,ridge,24
343,,0.07346384294703619,0.08713338915397364,0.0,0.0,0.08713338915397364,ridge,24
344,,0.0584528525850222,0.0715892894677603,3.3333333333333335,0.0,0.0715892894677603,ridge,24
345,-295.0213506632198,0.09919021545127239,0.19800786698519665,0.0,0.042175,0.24018286698519664,ridge,24
346,,0.06966873703924863,0.13922100506257623,0.8333333333333334,0.0,0.13922100506257623,ridge,24
347,0.17750022797821374,0.027224841390731603,-0.05324216772532925,1.5,0.147885,0.09464283227467074,ridge,24
348,-0.18474941892909702,0.020342730035728774,0.006431441492835734,0.3333333333333333,0.060675,0.06710644149283573,ridge,24
349,,0.06455091184433485,0.0846696901923466,3.8333333333333335,0.0,0.0846696901923466,ridge,24
350,,0.03759230940003327,0.05985422714270309,0.5,0.0,0.05985422714270309,ridge,24
351,,0.049557189720673384,0.12025269372139832,1.6666666666666667,0.0,0.12025269372139832,ridge,24
352,,0.1080542599339174,0.27002998964419606,3.8333333333333335,0.0,0.27002998964419606,ridge,24
353,-0.44241780659217533,0.05880467220542963,0.06965870151428466,-5.166666666666667,0.124117,0.19377570151428467,ridge,24
354,,0.06691878244579591,0.11220560442212354,6.5,0.0,0.11220560442212354,ridge,24
355,-2.767834498354872,0.23121714601788004,-0.22706627342351182,22.5,1.18902,0.9619537265764881,ridge,24
356,0.33452084054452036,0.08725550236920658,-0.029729173330519276,15.666666666666666,0.41136,0.3816308266694807,ridge,24
357,-5.016262576954372,0.021788695188577865,0.017746093239412612,0.3333333333333333,0.0324,0.05014609323941261,ridge,24
358,-1.1029177291107244,0.016647384411385788,0.004795282754094611,-0.6666666666666666,0.0381,0.04289528275409461,ridge,24
359,-0.4242135075376243,0.013173679226962998,0.007731030846900411,0.0,0.0392,0.04693103084690041,ridge,24
360,-0.4115630661582206,0.012908554279134345,0.0055355112208561805,1.8333333333333333,0.042,0.04753551122085618,ridge,24
361,-1.0949663536948369,0.01797329173079017,0.009914011696056185,0.3333333333333333,0.0431,0.053014011696056185,ridge,24
362,-0.6241185828920697,0.015627291239300956,0.008759741179993903,0.3333333333333333,0.0454,0.054159741179993906,ridge,24
363,-2.688685871726956,0.025699197435172176,0.018737389671177572,0.16666666666666666,0.0467,0.06543738967117757,ridge,24
364,-0.8162705536913284,0.016274842991198794,0.012176861934195246,0.8333333333333334,0.0418,0.05397686193419524,ridge,24
365,-2.1408845721765135,0.01941333416978282,0.009730758083464734,-0.5,0.0373,0.047030758083464734,ridge,24
366,-168.44096525169817,0.0255661236146438,0.030622214889979106,1.3333333333333333,0.0155,0.046122214889979106,ridge,24
367,-31.22682716801006,0.016978537467901116,0.021853197846890157,-1.6666666666666667,0.0156,0.037453197846890156,ridge,24
368,-29.116458107975735,0.04972632420046997,0.14098923226980895,3.3333333333333335,0.0347,0.17568923226980895,ridge,24
369,-196.63064909955526,0.03582350882767064,0.06394754147962142,3.5,0.0148,0.07874754147962143,ridge,24
370,-558.6890688140068,0.028065810879815946,0.04135951922860674,-4.833333333333333,0.0049,0.046259519228606744,ridge,24
371,-8.978070674065423,0.03677238651534836,0.048980097664690685,-4.166666666666667,0.0492,0.09818009766469069,ridge,24
372,-0.2446199317786495,0.014637185800374413,-0.016185666302087655,-1.1666666666666667,0.0521,0.035914333697912346,ridge,24
373,-619.2723397296091,0.09369776138549933,0.11866305973766322,0.8333333333333334,0.0192,0.13786305973766322,ridge,24
374,-0.4858529544456307,0.013532261426058982,-0.018550930852316266,-0.5,0.0499,0.031349069147683734,ridge,24
375,-8335.844486693808,0.07866608010610916,0.09111436666502065,5.333333333333333,0.0071,0.09821436666502065,ridge,24
376,0.9220108409051596,0.0024476841198652105,-0.0028399027698767093,1.0,0.0372,0.03436009723012329,ridge,24
377,-40.803426746187625,0.06050885204942597,0.143396266725424,-1.5,0.0324,0.17579626672542398,ridge,24
378,-0.7559806449089419,0.007395261286804935,0.002889607236241303,1.5,0.0282,0.031089607236241303,ridge,24
379,0.8445338102897313,0.0035610671312590577,-0.0049808913711008665,-0.16666666666666666,0.0374,0.032419108628899136,ridge,24
380,-23.92517200041485,0.014446617467455292,0.0182927554873225,0.3333333333333333,0.0154,0.0336927554873225,ridge,24
381,-0.755100987197783,0.016123287483619936,-0.028106591762026706,15.666666666666666,0.0579,0.029793408237973294,ridge,24
382,-142.7949448721011,0.12611582571076319,0.21996442883869782,-8.666666666666666,0.0298,0.24976442883869782,ridge,24
383,-166.18308648725207,0.12623033859901953,0.1738722080717192,-9.0,0.0293,0.20317220807171918,ridge,24
384,-1.5267250998934143,0.0175672996949058,0.014866374780924604,-1.3333333333333333,0.0406,0.0554663747809246,ridge,24
385,-1.4356738464102627,0.017259404528744176,-0.02346432821294727,1.1666666666666667,0.04095,0.01748567178705273,ridge,24
386,0.8959970037517089,0.0036096031484637086,-0.007037704348274748,0.0,0.0438,0.03676229565172525,ridge,24
387,-1.0965712629009814,0.018659055213239333,-0.026812023507456154,-1.3333333333333333,0.0473,0.020487976492543847,ridge,24
388,0.7553993804471042,0.007255316174527475,-0.013733913929865123,-22.333333333333332,0.0499,0.03616608607013488,ridge,24
389,0.6394641408869388,0.008412274039615357,-0.014244385485657665,2.0,0.0499,0.035655614514342335,ridge,24
390,0.1808459520765161,0.007803597779940418,-0.003473404162238035,0.6666666666666666,0.0404,0.036926595837761964,ridge,24
391,-0.6624896329991439,0.014993910404810424,-0.0032964724164206774,17.5,0.0527,0.04940352758357932,ridge,24
392,-58.07166575205798,0.0761953699258945,0.13862586739416247,23.166666666666668,0.0398,0.17842586739416247,ridge,24
393,-0.5528777326696657,0.012491138698969001,-0.01573503878585749,-0.5,0.041,0.02526496121414251,ridge,24
394,0.48089280658912414,0.008913953717932755,-0.014383702895188255,-1.3333333333333333,0.0458,0.031416297104811745,ridge,24
395,0.41286723361031075,0.01054402720942628,-0.015920361313127608,0.0,0.0498,0.03387963868687239,ridge,24
396,0.22928271221525298,0.012275436609284462,-0.015920361313127608,0.0,0.0498,0.03387963868687239,ridge,24
397,0.3191324431548763,0.010246402125511176,-0.00799820386590492,23.833333333333332,0.0493,0.04130179613409508,ridge,24
398,-1.0303677181752624,0.015607942798103918,-0.008853098578261977,-24.0,0.0453,0.03644690142173802,ridge,24
399,-19.57977033009145,0.0566942472299766,-0.02546831177349221,-23.166666666666668,0.0462,0.020731688226507786,ridge,24
400,-18.520097834528933,0.05713776508531266,-0.025252505628317556,-17.166666666666668,0.0478,0.022547494371682446,ridge,24
401,0.018344712814128528,0.012980573168260776,-0.017580981832492147,0.3333333333333333,0.0483,0.030719018167507856,ridge,24
402,-0.3786471962710849,0.014908256038847522,-0.021078251044823353,-0.16666666666666666,0.051,0.029921748955176644,ridge,24
403,-0.5140487874507758,0.012237345787623184,-0.019697722473089152,23.666666666666668,0.051,0.031302277526910845,ridge,24
404,-2.13875109499262,0.014845226096777542,-0.017068646354720267,-22.333333333333332,0.0462,0.02913135364527973,ridge,24
405,-3.555831346496845,0.01772999474748639,0.03788440221669899,24.0,0.0765,0.11438440221669899,ridge,24
406,-13.627074345079413,0.028908638137237708,0.09947815197347751,24.0,0.03525294117647059,0.1347310931499481,ridge,24
407,-3.716742688124688,0.02240784317476105,0.0859310931499481,-6.5,0.0488,0.1347310931499481,ridge,24
408,-5.003209351389711,0.01882947522519314,0.01610901154052658,-1.1666666666666667,0.04586666666666667,0.06197567820719325,ridge,24
409,-6.6011091237161175,0.02420899624143044,0.014924522769955165,0.16666666666666666,0.042,0.05692452276995517,ridge,24
410,-13.137217567604399,0.032478507157707504,-0.01939332531193823,23.833333333333332,0.0396,0.02020667468806177,ridge,24
411,-2.980594852491762,0.01862015385577957,-0.02659332531193823,-25.5,0.0468,0.02020667468806177,ridge,24
412,-3.3160889442455623,0.02200647465855929,-0.02490084607043349,21.333333333333332,0.0494,0.02449915392956651,ridge,24
413,-3.623955533735879,0.02215640024370428,-0.027222002474230997,-23.166666666666668,0.043,0.015777997525769,ridge,24
414,-4.500005108559178,0.02454584306876757,-0.03411198375191119,-2.8333333333333335,0.043,0.008888016248088805,ridge,24
415,-5.128420134829668,0.033056921699582374,-0.03829470723301849,-23.333333333333332,0.0523,0.014005292766981509,ridge,24
416,-4.552525253885835,0.03246892579384761,-0.030081796134281108,0.3333333333333333,0.0551,0.025018203865718895,ridge,24
417,-1.6199203818369803,0.023485105031429906,-0.03102986585467756,-1.3333333333333333,0.058249999999999996,0.027220134145322435,ridge,24
418,-0.9877238096899634,0.02130169070676123,-0.029484345333319263,-23.5,0.0584,0.028915654666680737,ridge,24
419,-1.1723964290237499,0.022186538172052517,-0.03088658353750493,-24.666666666666668,0.0602,0.029313416462495065,ridge,24
420,-1.3143157138612627,0.023451874129834648,-0.0335309206374849,0.5,0.0621,0.028569079362515105,ridge,24
421,-1.3619513471225608,0.023971299372106746,-0.03168225289694735,-0.8333333333333334,0.0623,0.03061774710305265,ridge,24
422,-1.2633847905100857,0.025246465101638617,-0.036842149705003886,-1.1666666666666667,0.0686,0.03175785029499611,ridge,24
423,-1.5093419630691223,0.02368560066106537,-0.03217522781340626,24.666666666666668,0.0686,0.036424772186593735,ridge,24
424,-2.376870029619791,0.025374927432065507,-0.03836433325071706,-24.833333333333332,0.0684,0.030035666749282944,ridge,24
425,-2.8491634945558992,0.02587227609831583,-0.03307018887356263,24.0,0.0684,0.03532981112643737,ridge,24
426,-3.7071832367692696,0.026879890223623918,-0.033454419596680086,23.166666666666668,0.0605,0.027045580403319912,ridge,24
427,-4.345109210495482,0.032381588161657766,-0.042467644933656214,-4.166666666666667,0.0645,0.022032355066343788,ridge,24
428,-3.1370347773360123,0.02562825522927055,-0.029994786583090287,24.0,0.0645,0.034505213416909715,ridge,24
429,-3.377537620787228,0.026456609867079556,-0.04247392705154027,-46.5,0.0638,0.021326072948459732,ridge,24
430,-2.3956036552009037,0.028727302019953917,-0.0359079514682439,25.666666666666668,0.0638,0.027892048531756093,ridge,24
431,-1.9840379387282736,0.025454575139252957,-0.040806716599470425,-0.5,0.068,0.02719328340052958,ridge,24
432,-2.005298502602856,0.02727452890148911,-0.039019600245020915,-1.5,0.0705,0.03148039975497908,ridge,24
433,-2.378426496861966,0.02751717312055058,-0.03553412635615667,24.0,0.0705,0.03496587364384332,ridge,24
434,-8.173935765371686,0.04079918585997874,-0.03927312778265289,-23.0,0.0667,0.027426872217347104,ridge,24
435,-7.154603568073238,0.041785188714298156,-0.03234939820934977,-0.16666666666666666,0.0711,0.03875060179065023,ridge,24
436,-2.3941165655786336,0.029383224007365684,-0.03214987441214795,-0.3333333333333333,0.073,0.040850125587852046,ridge,24
437,-0.6463966888696164,0.021398682276743363,-0.032147415605854344,-1.8333333333333333,0.0755,0.04335258439414565,ridge,24
438,-0.6522858419901258,0.020434773391097106,-0.030329159045975926,24.166666666666668,0.0755,0.04517084095402407,ridge,24
439,-1.0260272682137646,0.021502162145216,-0.032270026428222784,-24.833333333333332,0.0739,0.04162997357177721,ridge,24
440,-1.1864784428332875,0.02241798173288278,-0.032909745453234045,49.0,0.0739,0.04099025454676595,ridge,24
441,-1.2791001775426918,0.022377634686418395,-0.03270974545323405,-23.5,0.0737,0.04099025454676595,ridge,24
442,-1.3808353456710263,0.022000258432631946,-0.03101565962277443,24.333333333333332,0.0737,0.04268434037722557,ridge,24
443,-1.4191400237537377,0.02200776851398702,-0.03341565962277443,-22.666666666666668,0.0761,0.04268434037722557,ridge,24
234,0.7576714126032597,0.018648092891823436,0.042513416000000054,0.16666666666666666,0.230449,0.27296241600000004,random_forest,1
235,0.26737710400884396,0.015930097534005094,0.049665295333333276,11.833333333333334,0.122832,0.17249729533333327,random_forest,1
236,-0.6737176382897592,0.06861202121677823,0.12223874733333348,0.8333333333333334,0.194238,0.3164767473333335,random_forest,1
237,-0.24355267642325007,0.02288009623186292,0.005227837587301595,0.8333333333333334,0.110254,0.1154818375873016,random_forest,1
238,-2.7028062373023936,0.023014575305038473,0.03322654533333333,0.3333333333333333,0.026849,0.06007554533333333,random_forest,1
239,0.08225439621641062,0.013080531095927298,0.01917839799999997,1.0,0.045461,0.06463939799999997,random_forest,1
240,0.36028578864054406,0.036239578220257654,0.08898647999999987,0.0,0.195861,0.2848474799999999,random_forest,1
241,-0.5342805430970499,0.01616120443898493,0.02622164399999998,0.3333333333333333,0.041515,0.06773664399999998,random_forest,1
242,0.25458410979922164,0.05282862920132955,-0.0757523146666666,1.5,0.27731,0.2015576853333334,random_forest,1
243,-44.648442455891235,0.11467731323175583,0.1316466566666666,0.5,0.042377,0.1740236566666666,random_forest,1
244,-0.13705695170651433,0.07808546424776094,0.09926278933333305,0.8333333333333334,0.292017,0.3912797893333331,random_forest,1
245,0.2626185178493574,0.03557893477661799,-0.008739444666666624,1.1666666666666667,0.231058,0.2223185553333334,random_forest,1
246,0.2722672707582302,0.047325012141091485,-0.07095609800000005,1.0,0.27376,0.20280390199999995,random_forest,1
247,-10.880398332915327,0.04116207082657949,0.11085319638095226,0.16666666666666666,0.0362,0.14705319638095227,random_forest,1
248,-5.25739330845841,0.10493547706720806,0.24847410333333383,-0.6666666666666666,0.165432,0.41390610333333383,random_forest,1
249,-0.5940311970090992,0.011764977729847557,0.013870920666666661,1.0,0.053616,0.06748692066666666,random_forest,1
250,0.10251145247972793,0.008977487534995098,0.022008843999999993,0.3333333333333333,0.034324,0.05633284399999999,random_forest,1
251,-1.1660000198731195,0.022625630354130125,0.02725176333333331,1.5,0.056598,0.08384976333333331,random_forest,1
252,0.7313123892797326,0.007760077771362195,0.005073759333333316,-0.3333333333333333,0.057125,0.06219875933333332,random_forest,1
253,0.5132068611040584,0.008668191557602454,0.004647933333333326,-8.166666666666666,0.052875,0.057522933333333325,random_forest,1
254,-17.073964812211578,0.1580172620414596,0.10878595466666682,7.666666666666667,0.165027,0.27381295466666683,random_forest,1
255,0.6302779255935488,0.02079860006703399,0.00236384466666667,-16.166666666666668,0.143828,0.14619184466666668,random_forest,1
256,0.9123174835677265,0.07287338201172261,-0.015254179333333395,1.1666666666666667,0.915913,0.9006588206666666,random_forest,1
257,0.2903536522513879,0.025437218439420463,0.02024015600000001,1.0,0.158637,0.178877156,random_forest,1
258,0.9428975733540691,0.17883404365871014,-0.6268115533333325,0.8333333333333334,2.674709,2.0478974466666675,random_forest,1
259,0.6029305984602359,0.0077019808839399176,0.0017733386666666448,0.6666666666666666,0.044629,0.04640233866666665,random_forest,1
